paid_enroll,prv_wk_nbr,prv_wk_min,message,binge,complete
1,2,448,0,1,1
1,7,323,0,1,1
1,4,303,0,1,1
0,2,191,0,1,1
1,3,463,0,1,1
0,5,31,0,0,0
1,3,178,0,1,1
1,5,143,0,1,1
1,3,181,0,1,1
1,2,89,0,0,1
1,3,156,0,1,0
0,5,410,0,1,1
0,4,301,0,1,1
0,3,162,0,1,1
1,7,333,0,1,1
0,1,348,0,1,1
0,7,309,0,1,1
0,2,253,0,1,1
1,3,71,0,0,0
1,5,230,0,1,1
0,3,374,0,1,1
0,3,195,0,1,1
0,4,154,0,0,1
1,3,357,0,1,1
0,3,148,0,1,1
0,4,464,0,1,1
0,4,242,0,1,1
1,5,421,0,1,1
1,1,401,0,1,1
0,4,124,0,1,1
0,2,168,0,1,1
1,2,388,0,1,1
0,5,276,0,1,1
1,4,115,0,1,1
0,4,81,0,0,1
1,2,249,0,1,1
0,2,203,0,1,1
1,5,164,0,1,1
0,4,18,0,0,1
1,3,358,0,1,1
1,2,235,0,1,1
0,2,295,0,1,1
0,3,185,0,1,1
0,5,136,0,1,1
1,2,307,0,1,1
0,2,295,0,1,1
1,3,289,0,1,1
1,4,468,0,1,1
0,3,305,0,1,1
0,5,431,0,1,1
1,3,123,0,1,1
1,3,85,0,1,1
0,3,341,0,1,1
1,3,59,0,1,0
1,1,131,0,0,1
1,3,212,0,1,1
1,4,335,0,1,1
1,2,149,0,1,1
0,4,104,0,1,1
0,4,121,0,1,1
1,4,176,0,1,1
1,2,72,0,0,1
0,5,306,0,1,1
1,4,228,0,1,1
0,3,53,0,0,1
0,3,223,0,1,1
1,3,271,0,1,1
1,2,245,0,1,1
1,2,85,0,0,1
0,5,157,0,1,1
1,2,445,0,1,1
1,5,332,0,1,1
1,5,175,0,1,1
1,1,403,0,1,1
1,7,319,0,1,1
1,4,452,0,1,1
1,5,72,0,0,1
1,3,370,0,1,1
1,1,339,0,1,1
0,3,183,0,1,1
1,3,167,0,1,1
1,2,122,0,1,1
1,3,314,0,1,1
1,3,141,0,1,1
1,1,181,0,1,1
0,4,446,0,1,1
0,4,453,0,1,1
0,2,457,0,1,1
0,5,334,0,1,1
1,3,132,0,1,1
0,4,165,0,0,1
1,4,450,0,1,1
1,4,235,0,1,1
1,4,442,0,1,1
1,3,69,0,0,1
1,5,95,0,1,1
0,4,477,0,1,1
1,4,60,0,1,1
1,5,122,0,1,1
0,3,383,0,1,1
1,4,170,0,1,1
0,3,41,0,0,1
1,4,248,0,1,1
1,2,420,0,1,1
1,4,177,0,1,1
1,7,92,0,1,1
0,4,114,0,0,1
0,4,57,0,0,0
1,3,226,0,1,1
1,4,262,0,1,1
1,2,434,0,1,1
0,5,300,0,1,1
1,3,407,0,1,1
1,5,161,0,1,1
1,4,150,0,1,1
1,5,289,0,1,1
1,3,460,0,1,1
1,5,295,0,1,1
1,3,71,0,0,0
0,4,465,0,1,1
1,2,47,0,0,1
0,3,327,0,1,1
0,5,230,0,1,1
0,2,253,0,1,1
1,5,115,0,1,1
1,4,17,0,0,0
1,4,475,0,1,1
0,3,148,0,0,1
0,5,264,0,1,1
1,3,112,0,1,1
1,7,401,0,1,1
1,1,313,0,1,1
0,5,459,0,1,1
1,4,197,0,1,1
1,2,32,0,1,0
1,5,304,0,1,1
1,5,356,0,1,1
0,3,164,0,1,1
0,2,73,0,1,1
0,5,457,0,1,1
1,5,143,0,1,1
1,2,252,0,1,1
1,4,457,0,1,1
0,3,151,0,1,1
0,5,157,0,1,1
0,4,409,0,1,1
1,7,476,0,1,1
0,3,58,0,1,0
1,1,303,0,1,1
0,2,407,0,1,1
1,5,221,0,1,1
1,4,450,0,1,1
0,3,478,0,1,1
1,5,381,0,1,1
1,3,225,0,1,1
0,4,154,0,1,1
1,4,147,0,1,1
1,2,144,0,1,1
0,3,93,0,1,1
0,3,200,0,1,1
1,4,355,0,1,1
1,4,162,0,1,1
0,1,100,0,0,1
1,4,88,0,1,1
1,5,208,0,1,1
0,3,186,0,1,1
1,2,55,0,0,0
1,5,212,0,1,1
0,2,296,0,1,1
1,5,57,0,1,0
1,4,83,0,0,1
1,2,418,0,1,1
0,1,380,0,1,1
1,7,471,0,1,1
1,5,50,0,0,1
0,4,75,0,0,0
1,1,89,0,1,1
1,4,195,0,1,1
1,1,230,0,1,1
0,4,83,0,1,1
1,4,123,0,0,1
1,4,431,0,1,1
0,7,107,0,1,0
1,2,186,0,1,1
0,5,162,0,1,1
0,5,315,0,1,1
1,3,131,0,1,1
0,4,55,0,0,1
0,5,217,0,1,1
1,3,406,0,1,1
1,1,373,0,1,1
1,3,333,0,1,1
0,5,219,0,1,1
1,5,462,0,1,1
1,3,374,0,1,1
1,4,309,0,1,1
0,4,99,0,1,1
0,4,260,0,1,1
1,7,59,0,1,0
0,2,317,0,1,1
1,2,157,0,1,1
0,2,382,0,1,1
1,3,392,0,1,1
1,4,374,0,1,1
1,5,187,0,1,1
1,4,50,0,0,0
1,4,61,0,0,0
0,3,391,0,1,1
0,4,462,0,1,1
1,2,416,0,1,1
0,2,376,0,1,1
1,5,377,0,1,1
0,2,399,0,1,1
0,5,321,0,1,1
0,3,195,0,1,1
1,4,121,0,1,1
0,3,134,0,1,1
0,1,148,0,1,1
1,2,112,0,0,1
0,2,443,0,1,1
1,4,236,0,1,1
0,5,337,0,1,1
1,4,129,0,1,1
0,2,412,0,1,1
1,4,53,0,0,0
1,3,461,0,1,1
0,3,365,0,1,1
1,7,295,0,1,1
1,5,280,0,1,1
0,5,217,0,1,1
1,3,286,0,1,1
0,5,426,0,1,1
1,4,289,0,1,1
0,7,228,0,1,1
0,3,472,0,1,1
1,4,121,0,1,1
0,4,323,0,1,1
1,1,395,0,1,1
1,4,24,0,1,0
0,5,107,0,1,1
0,2,190,0,1,1
1,3,42,0,0,0
1,4,469,0,1,1
0,3,267,0,1,1
0,1,151,0,1,1
0,5,294,0,1,1
0,7,435,0,1,1
0,3,182,0,1,1
1,2,323,0,1,1
0,4,116,0,1,1
1,2,164,0,1,1
1,4,195,0,1,1
1,5,404,0,1,1
1,5,103,0,1,1
1,4,175,0,1,0
1,2,371,0,1,1
0,3,73,0,0,1
1,3,399,0,1,1
1,4,126,0,1,1
1,4,151,0,1,1
0,2,357,0,1,1
0,4,142,0,1,1
1,3,252,0,1,1
1,4,109,0,1,0
0,3,316,0,1,1
1,7,393,0,1,1
1,4,226,0,1,1
0,3,173,0,1,1
0,7,326,0,1,1
1,4,39,0,0,1
0,4,64,0,1,1
1,2,421,0,1,1
1,3,73,0,0,1
0,2,142,0,1,1
1,1,142,0,1,0
1,2,247,0,1,1
1,2,188,0,1,1
0,3,94,0,1,1
1,7,401,0,1,1
0,3,37,0,1,0
0,4,379,0,1,1
1,5,203,0,1,1
1,5,164,0,1,1
0,5,346,0,1,1
0,7,267,0,1,1
0,3,442,0,1,1
0,7,312,0,1,1
0,1,315,0,1,1
1,2,152,0,1,1
0,5,433,0,1,1
1,5,180,0,1,1
0,5,201,0,1,1
1,3,48,0,0,1
1,3,28,0,0,0
1,5,320,0,1,1
1,3,127,0,1,1
1,7,167,0,1,1
1,4,134,0,1,1
0,3,16,0,0,0
0,4,325,0,1,1
0,5,108,0,1,1
0,2,211,0,1,1
0,5,457,0,1,1
0,3,388,0,1,1
1,5,95,0,1,1
1,1,456,0,1,1
0,2,266,0,1,1
1,4,236,0,1,1
0,2,273,0,1,1
1,1,279,0,1,1
0,3,476,0,1,1
1,4,243,0,1,1
1,3,459,0,1,1
1,4,18,0,0,0
1,4,118,0,0,1
0,3,49,0,0,1
0,1,151,0,1,1
0,5,433,0,1,1
1,2,58,0,0,0
1,2,477,0,1,1
1,2,36,0,0,1
1,3,70,0,0,0
1,4,192,0,1,1
0,2,322,0,1,1
1,4,441,0,1,1
0,5,44,0,0,0
1,3,41,0,0,0
1,2,32,0,0,0
0,3,463,0,1,1
1,4,469,0,1,1
1,4,444,0,1,1
0,7,215,0,1,1
0,3,23,0,0,0
0,4,259,0,1,1
1,4,274,0,1,1
0,2,153,0,1,1
1,7,327,0,1,1
0,4,298,0,1,1
1,4,192,0,1,1
1,4,189,0,1,1
1,5,212,0,1,1
1,4,92,0,0,1
0,3,318,0,1,1
0,2,18,0,0,0
0,4,62,0,0,1
1,4,450,0,1,1
1,1,102,0,1,1
1,3,150,0,1,1
1,4,246,0,1,1
1,5,397,0,1,1
0,7,193,0,1,1
1,4,348,0,1,1
1,4,437,0,1,1
0,5,212,0,1,1
0,4,284,0,1,1
0,3,448,0,1,1
1,7,426,0,1,1
0,4,114,0,0,1
1,3,92,0,1,1
1,3,25,0,0,0
0,5,11,0,0,0
1,2,299,0,1,1
1,7,95,0,1,1
0,3,224,0,1,1
0,1,318,0,1,1
1,4,277,0,1,1
0,3,382,0,1,1
0,2,187,0,1,1
1,2,429,0,1,1
1,4,156,0,1,1
1,4,186,0,1,1
0,3,131,0,1,1
1,1,196,0,1,1
0,3,301,0,1,1
1,3,332,0,1,1
1,3,319,0,1,1
0,7,275,0,1,1
1,1,150,0,1,1
0,4,203,0,1,1
1,2,190,0,1,1
1,4,74,0,0,1
0,5,32,0,1,1
1,5,69,0,0,1
1,2,422,0,1,1
0,2,304,0,1,1
1,4,26,0,0,0
1,3,137,0,1,1
1,4,298,0,1,1
1,3,363,0,1,1
1,2,68,0,1,1
0,1,371,0,1,1
0,5,26,0,0,0
0,3,477,0,1,1
1,2,478,0,1,1
0,4,388,0,1,1
0,3,123,0,0,1
1,4,315,0,1,1
0,3,113,0,1,1
0,5,60,0,0,1
1,4,160,0,1,1
1,2,191,0,1,1
1,3,388,0,1,1
0,5,14,0,0,0
0,5,474,0,1,1
0,5,143,0,1,0
0,7,337,0,1,1
0,1,188,0,1,1
1,2,238,0,1,1
1,5,273,0,1,1
1,4,15,0,0,0
1,4,458,0,1,1
1,5,78,0,0,1
1,5,45,0,1,1
0,2,93,0,0,0
1,3,150,0,0,1
0,3,172,0,1,1
1,5,347,0,1,1
1,4,234,0,1,1
1,5,425,0,1,1
1,4,243,0,1,1
0,4,305,0,1,1
1,2,37,0,0,0
1,1,301,0,1,1
0,1,373,0,1,1
1,7,38,0,0,1
1,2,80,0,0,1
1,5,130,0,0,1
1,2,143,0,1,1
0,4,353,0,1,1
0,5,343,0,1,1
0,2,279,0,1,1
0,4,454,0,1,1
0,2,137,0,1,1
1,5,475,0,1,1
0,5,271,0,1,1
0,2,322,0,1,1
1,3,317,0,1,1
1,3,17,0,0,0
0,7,282,0,1,1
0,3,114,0,0,1
0,5,53,0,1,0
1,3,305,0,1,1
1,2,234,0,1,1
0,4,72,0,0,0
0,3,189,0,1,1
1,5,256,0,1,1
1,2,235,0,1,1
1,3,313,0,1,1
0,5,295,0,1,1
0,3,339,0,1,1
1,4,411,0,1,1
0,5,465,0,1,1
0,2,32,0,0,0
1,2,385,0,1,1
1,3,251,0,1,1
1,2,219,0,1,1
0,4,364,0,1,1
1,5,110,0,1,1
1,2,423,0,1,1
1,3,200,0,1,1
0,7,469,0,1,1
0,2,430,0,1,1
0,1,302,0,1,1
1,1,51,0,0,1
1,3,163,0,1,1
0,4,222,0,1,1
0,5,133,0,1,1
1,4,295,0,1,1
1,5,292,0,1,1
0,4,262,0,1,1
0,3,24,0,0,0
0,5,418,0,1,1
1,4,91,0,0,1
0,5,118,0,1,1
1,3,394,0,1,1
0,2,70,0,0,1
1,4,363,0,1,1
1,3,157,0,1,1
1,5,284,0,1,1
0,3,225,0,1,1
0,4,418,0,1,1
1,2,188,0,1,1
1,3,209,0,1,1
1,5,149,0,1,1
1,4,166,0,0,1
1,5,414,0,1,1
1,1,139,0,1,1
1,2,114,0,0,1
0,3,248,0,1,1
1,5,221,0,1,1
0,5,344,0,1,1
1,2,327,0,1,1
1,4,169,0,1,1
0,3,230,0,1,1
1,4,424,0,1,1
0,3,341,0,1,1
0,5,458,0,1,1
1,4,305,0,1,1
1,5,350,0,1,1
1,5,11,0,0,1
0,7,328,0,1,1
0,3,271,0,1,1
1,4,233,0,1,1
1,1,399,0,1,1
1,5,201,0,1,1
0,4,315,0,1,1
1,3,233,0,1,1
1,2,228,0,1,1
0,3,210,0,1,1
1,7,304,0,1,1
1,7,26,0,0,1
1,5,65,0,0,1
1,5,319,0,1,1
1,5,408,0,1,1
1,3,150,0,1,1
0,4,24,0,0,0
0,2,230,0,1,1
0,7,17,0,0,1
1,5,369,0,1,1
0,3,258,0,1,1
1,2,440,0,1,1
0,4,40,0,1,1
1,2,37,0,0,0
0,4,444,0,1,1
0,3,288,0,1,1
1,2,218,0,1,1
0,2,345,0,1,1
0,2,462,0,1,1
1,4,244,0,1,1
1,2,362,0,1,1
0,2,385,0,1,1
1,2,19,0,0,0
1,2,80,0,1,0
0,5,402,0,1,1
1,5,461,0,1,1
0,3,312,0,1,1
0,3,275,0,1,1
0,5,99,0,1,1
0,2,367,0,1,1
0,7,269,0,1,1
0,3,467,0,1,1
0,5,288,0,1,1
1,4,282,0,1,1
1,5,279,0,1,1
0,4,126,0,1,1
0,4,70,0,1,1
1,3,35,0,0,0
1,2,53,0,0,1
1,7,452,0,1,1
1,7,415,0,1,1
1,5,144,0,1,1
1,5,158,0,1,1
0,5,203,0,1,1
1,7,29,0,0,1
0,5,305,0,1,1
1,3,346,0,1,1
0,5,268,0,1,1
0,5,373,0,1,1
1,3,129,0,1,1
1,3,339,0,1,1
1,5,398,0,1,1
0,3,475,0,1,1
1,2,477,0,1,1
0,2,134,0,1,1
1,7,37,0,0,0
1,3,474,0,1,1
1,4,111,0,1,1
0,5,17,0,0,0
0,5,197,0,1,1
1,2,388,0,1,1
1,3,370,0,1,1
1,7,122,0,1,1
1,4,334,0,1,1
1,7,16,0,0,1
1,4,251,0,1,1
0,1,171,0,1,1
0,5,452,0,1,1
1,7,40,0,0,1
1,3,154,0,1,1
1,5,132,0,1,1
1,2,149,0,1,1
1,3,479,0,1,1
0,2,126,0,0,1
0,3,247,0,1,1
0,5,286,0,1,1
1,5,16,0,0,0
0,3,90,0,0,1
0,7,356,0,1,1
1,5,90,0,1,1
1,2,155,0,1,1
1,4,370,0,1,1
1,5,292,0,1,1
1,4,50,0,0,0
0,2,61,0,1,1
0,3,98,0,0,1
0,3,318,0,1,1
0,3,67,0,0,0
1,4,367,0,1,1
1,4,146,0,1,1
1,4,170,0,1,1
0,3,126,0,1,1
1,4,151,0,1,1
0,7,54,0,0,0
1,3,194,0,1,1
0,2,402,0,1,1
1,1,451,0,1,1
0,2,178,0,1,1
0,4,27,0,0,0
1,3,267,0,1,1
1,7,140,0,1,1
1,2,353,0,1,1
0,4,286,0,1,1
0,4,224,0,1,1
1,3,164,0,1,1
1,4,251,0,1,1
1,3,317,0,1,1
0,5,373,0,1,1
0,2,155,0,1,1
1,2,458,0,1,1
1,3,113,0,1,1
1,2,303,0,1,1
1,3,434,0,1,1
0,5,76,0,1,0
1,3,157,0,1,1
1,3,200,0,1,1
1,2,11,0,0,0
0,4,477,0,1,1
0,5,274,0,1,1
0,4,376,0,1,1
1,3,74,0,0,1
1,3,450,0,1,1
1,1,141,0,1,1
0,2,184,0,1,1
0,2,330,0,1,1
0,4,196,0,1,1
1,4,59,0,0,1
1,4,129,0,1,1
1,2,373,0,1,1
0,3,25,0,0,0
1,3,159,0,1,1
1,5,226,0,1,1
1,3,291,0,1,1
0,7,37,0,0,0
1,1,145,0,1,1
0,4,355,0,1,1
1,4,350,0,1,1
1,4,100,0,1,1
1,3,406,0,1,1
1,3,419,0,1,1
1,4,322,0,1,1
0,3,191,0,1,1
0,2,429,0,1,1
0,4,465,0,1,1
1,3,58,0,0,1
1,7,184,0,1,1
0,5,131,0,1,1
0,2,141,0,1,1
1,4,348,0,1,1
1,4,373,0,1,1
0,2,353,0,1,1
1,2,38,0,0,1
0,4,469,0,1,1
1,5,160,0,1,1
0,3,166,0,1,1
1,4,47,0,0,1
0,3,17,0,0,0
1,4,437,0,1,1
1,5,449,0,1,1
1,5,434,0,1,1
0,5,346,0,1,1
1,4,50,0,0,0
1,2,247,0,1,1
1,3,365,0,1,1
0,4,115,0,0,1
0,4,406,0,1,1
1,4,434,0,1,1
1,5,414,0,1,1
1,5,384,0,1,1
0,4,31,0,0,1
1,5,16,0,0,0
1,5,111,0,1,1
1,2,348,0,1,1
1,3,194,0,1,1
1,4,402,0,1,1
0,4,359,0,1,1
0,3,143,0,1,1
0,4,366,0,1,1
1,4,59,0,0,1
1,4,220,0,1,1
1,1,152,0,1,1
1,3,207,0,1,1
1,3,110,0,1,1
0,1,39,0,0,1
1,5,161,0,1,1
1,4,391,0,1,1
1,4,389,0,1,1
1,3,83,0,0,0
1,2,82,0,1,1
1,2,473,0,1,1
1,2,413,0,1,1
0,4,391,0,1,1
1,2,287,0,1,1
1,4,109,0,1,1
0,7,473,0,1,1
1,3,36,0,0,0
0,2,66,0,1,0
0,5,364,0,1,1
1,4,327,0,1,1
1,5,105,0,0,1
1,4,445,0,1,1
1,3,383,0,1,1
1,3,428,0,1,1
1,4,174,0,0,1
1,3,315,0,1,1
1,5,255,0,1,1
1,5,125,0,1,1
1,4,60,0,0,1
1,2,336,0,1,1
0,2,124,0,0,1
0,4,406,0,1,1
1,2,117,0,1,1
1,7,264,0,1,1
0,5,260,0,1,1
1,5,291,0,1,1
0,3,249,0,1,1
1,5,113,0,1,0
1,4,197,0,1,1
1,5,296,0,1,1
0,5,397,0,1,1
0,5,129,0,1,1
1,5,310,0,1,1
0,3,175,0,1,1
1,4,59,0,0,0
0,3,146,0,1,1
1,3,329,0,1,1
0,2,333,0,1,1
0,1,408,0,1,1
1,2,177,0,1,1
0,3,174,0,1,1
1,4,81,0,0,1
0,3,346,0,1,1
1,1,27,0,0,0
0,2,267,0,1,1
1,4,32,0,0,1
1,4,418,0,1,1
1,4,265,0,1,1
1,2,474,0,1,1
1,2,473,0,1,1
0,5,54,0,1,0
0,2,278,0,1,1
1,3,164,0,1,1
0,2,310,0,1,1
1,2,426,0,1,1
1,7,261,0,1,1
1,3,88,0,1,1
1,4,295,0,1,1
1,2,465,0,1,1
1,4,153,0,1,1
0,2,115,0,0,1
1,1,168,0,1,1
1,5,389,0,1,1
1,4,234,0,1,1
1,3,80,0,0,1
0,3,68,0,1,1
1,4,124,0,1,1
0,2,32,0,0,0
0,5,297,0,1,1
1,1,384,0,1,1
0,5,359,0,1,1
1,4,264,0,1,1
1,3,312,0,1,1
1,3,98,0,1,1
1,4,204,0,1,1
1,4,417,0,1,1
1,5,270,0,1,1
1,2,147,0,1,1
1,7,236,0,1,1
0,1,445,0,1,1
0,5,333,0,1,1
1,4,45,0,0,0
1,5,454,0,1,1
1,2,453,0,1,1
1,4,125,0,0,1
1,1,143,0,1,1
1,5,87,0,0,1
1,4,362,0,1,1
0,5,153,0,1,1
1,5,153,0,1,1
1,5,74,0,1,1
1,1,276,0,1,1
0,5,249,0,1,1
1,4,155,0,1,1
1,4,179,0,1,1
1,2,201,0,1,1
1,4,296,0,1,1
0,7,142,0,1,1
0,5,351,0,1,1
1,2,335,0,1,1
1,4,18,0,0,0
1,7,429,0,1,1
1,3,215,0,1,1
0,5,281,0,1,1
0,4,297,0,1,1
1,4,201,0,1,1
0,2,260,0,1,1
1,3,325,0,1,1
0,3,446,0,1,1
1,3,44,0,0,0
1,4,271,0,1,1
0,3,72,0,0,0
1,2,353,0,1,1
1,2,148,0,1,1
1,1,467,0,1,1
1,4,246,0,1,1
0,5,93,0,1,1
1,3,316,0,1,1
1,5,298,0,1,1
1,4,419,0,1,1
1,4,73,0,0,1
0,3,121,0,1,1
0,5,122,0,0,1
0,5,110,0,1,1
0,2,441,0,1,1
1,5,478,0,1,1
0,4,230,0,1,1
1,4,276,0,1,1
1,2,370,0,1,1
1,5,123,0,1,1
0,5,346,0,1,1
1,5,242,0,1,1
1,4,105,0,0,0
0,2,473,0,1,1
1,5,452,0,1,1
1,5,477,0,1,1
0,3,450,0,1,1
0,4,94,0,1,0
1,4,227,0,1,1
0,3,310,0,1,1
0,1,248,0,1,1
1,2,119,0,1,1
0,5,99,0,1,1
1,2,317,0,1,1
0,3,411,0,1,1
1,2,390,0,1,1
0,3,303,0,1,1
1,5,473,0,1,1
0,3,208,0,1,1
1,3,189,0,1,1
1,2,235,0,1,1
1,3,177,0,1,1
1,4,190,0,1,1
1,5,86,0,0,1
1,5,270,0,1,1
1,5,274,0,1,1
0,2,353,0,1,1
1,5,76,0,0,0
0,3,165,0,1,1
1,1,316,0,1,1
0,5,273,0,1,1
1,2,284,0,1,1
0,5,251,0,1,1
0,4,371,0,1,1
1,7,171,0,1,1
0,2,228,0,1,1
1,4,307,0,1,1
1,3,178,0,1,1
1,4,53,0,0,1
0,4,457,0,1,1
0,3,186,0,1,1
0,4,226,0,1,1
1,2,350,0,1,1
0,3,41,0,0,0
1,3,360,0,1,1
0,5,278,0,1,1
1,4,225,0,1,1
1,2,89,0,0,1
1,3,300,0,1,1
1,5,72,0,0,1
1,3,36,0,0,0
1,3,375,0,1,1
0,5,232,0,1,1
0,3,293,0,1,1
1,3,240,0,1,1
1,3,414,0,1,1
1,4,336,0,1,1
0,3,271,0,1,1
1,2,262,0,1,1
0,5,186,0,1,1
0,3,139,0,1,1
0,1,16,0,0,0
1,2,374,0,1,1
1,5,384,0,1,1
1,3,312,0,1,1
0,2,77,0,0,1
1,2,297,0,1,1
1,2,88,0,0,1
1,3,421,0,1,1
1,4,301,0,1,1
1,7,322,0,1,1
1,7,373,0,1,1
1,4,150,0,1,1
0,3,54,0,0,1
0,3,323,0,1,1
1,3,80,0,0,1
0,5,100,0,0,1
0,4,41,0,0,0
1,4,48,0,0,1
0,2,113,0,0,1
1,2,194,0,1,1
1,5,68,0,1,1
0,3,281,0,1,1
1,2,125,0,1,1
0,4,471,0,1,1
1,1,396,0,1,1
0,4,460,0,1,1
1,4,18,0,0,0
1,3,228,0,1,1
0,2,21,0,0,0
1,5,431,0,1,1
1,5,411,0,1,1
0,5,407,0,1,1
1,2,202,0,1,1
1,4,149,0,1,1
1,2,419,0,1,1
1,2,233,0,1,1
0,2,156,0,1,1
0,4,156,0,1,1
0,2,244,0,1,1
0,5,341,0,1,1
1,3,352,0,1,1
1,7,269,0,1,1
0,4,44,0,0,0
1,3,312,0,1,1
0,1,113,0,1,1
0,4,389,0,1,1
1,5,383,0,1,1
1,2,377,0,1,1
1,5,339,0,1,1
1,2,200,0,1,1
1,3,459,0,1,1
1,4,110,0,0,1
1,4,310,0,1,1
0,4,473,0,1,1
1,5,35,0,0,0
0,4,325,0,1,1
0,3,304,0,1,1
1,2,168,0,1,1
0,3,82,0,0,0
1,3,468,0,1,1
1,2,16,0,0,0
0,5,159,0,1,1
1,2,138,0,1,1
1,2,416,0,1,1
1,5,342,0,1,1
0,2,396,0,1,1
1,4,280,0,1,1
0,7,439,0,1,1
0,3,314,0,1,1
1,3,79,0,0,1
1,1,19,0,0,0
1,7,347,0,1,1
0,3,454,0,1,1
1,3,339,0,1,1
1,5,322,0,1,1
1,5,479,0,1,1
1,2,19,0,0,1
0,1,120,0,1,1
1,3,254,0,1,1
1,3,395,0,1,1
0,3,299,0,1,1
1,2,333,0,1,1
1,4,386,0,1,1
1,3,155,0,1,1
1,4,198,0,1,1
0,2,118,0,1,1
0,4,154,0,1,1
1,5,127,0,1,1
0,4,191,0,1,1
0,5,14,0,0,0
0,4,224,0,1,1
1,3,153,0,0,1
1,4,456,0,1,1
1,1,449,0,1,1
0,2,32,0,0,0
0,5,184,0,1,1
1,3,443,0,1,1
1,5,55,0,0,0
1,3,115,0,0,1
1,2,426,0,1,1
0,4,386,0,1,1
1,4,338,0,1,1
1,5,130,0,1,1
1,1,447,0,1,1
1,4,231,0,1,1
0,5,333,0,1,1
1,3,80,0,1,1
0,5,73,0,0,0
1,5,26,0,0,0
0,4,207,0,1,1
1,5,354,0,1,1
1,7,145,0,1,1
1,4,304,0,1,1
0,2,259,0,1,1
1,2,44,0,0,1
1,5,308,0,1,1
1,5,70,0,1,1
1,3,470,0,1,1
1,3,411,0,1,1
1,5,425,0,1,1
0,2,151,0,1,1
1,4,159,0,1,1
0,3,25,0,0,0
1,5,59,0,0,1
0,3,236,0,1,1
0,2,68,0,1,0
1,4,396,0,1,1
1,4,182,0,1,1
1,3,281,0,1,1
0,7,66,0,1,1
1,2,322,0,1,1
1,4,274,0,1,1
0,3,288,0,1,1
1,3,439,0,1,1
1,5,384,0,1,1
1,3,286,0,1,1
1,3,289,0,1,1
1,2,136,0,1,1
0,5,108,0,1,1
0,7,188,0,1,1
0,2,168,0,1,1
1,3,324,0,1,1
0,4,100,0,0,1
0,2,142,0,1,1
0,7,322,0,1,1
1,2,314,0,1,1
0,5,193,0,1,1
0,4,301,0,1,1
1,4,320,0,1,1
1,4,207,0,1,1
0,2,349,0,1,1
1,1,30,0,0,0
1,5,334,0,1,1
0,4,295,0,1,1
0,7,320,0,1,1
0,3,157,0,1,1
1,3,166,0,1,1
1,3,237,0,1,1
1,5,348,0,1,1
1,4,56,0,0,0
0,2,323,0,1,1
0,2,423,0,1,1
0,3,219,0,1,1
1,4,214,0,1,1
1,2,214,0,1,1
1,2,137,0,1,1
1,5,31,0,0,0
1,1,139,0,1,1
1,2,326,0,1,1
0,3,229,0,1,1
1,3,231,0,1,1
1,4,291,0,1,1
1,2,339,0,1,1
1,5,68,0,0,0
1,3,107,0,1,0
0,5,388,0,1,1
1,3,40,0,0,1
1,5,290,0,1,1
1,2,199,0,1,1
1,2,71,0,0,1
0,5,477,0,1,1
1,2,63,0,0,1
1,3,441,0,1,1
0,4,357,0,1,1
1,3,336,0,1,1
0,2,91,0,1,1
1,3,110,0,0,1
0,4,242,0,1,1
1,4,117,0,1,0
1,3,477,0,1,1
0,3,93,0,0,1
0,3,138,0,1,1
1,3,144,0,1,1
0,5,255,0,1,1
1,2,364,0,1,1
1,4,195,0,1,1
1,5,60,0,0,0
0,5,403,0,1,1
1,5,375,0,1,1
0,4,149,0,0,1
1,4,417,0,1,1
1,5,305,0,1,1
0,5,221,0,1,1
0,2,216,0,1,1
1,3,268,0,1,1
0,2,142,0,1,1
0,4,311,0,1,1
0,4,218,0,1,1
1,5,125,0,1,1
1,3,250,0,1,1
1,4,137,0,1,1
0,3,388,0,1,1
0,4,366,0,1,1
0,4,373,0,1,1
0,4,425,0,1,1
1,3,193,0,1,1
1,3,58,0,0,1
1,3,64,0,1,0
0,3,127,0,1,0
1,5,33,0,0,0
1,3,152,0,1,1
1,5,35,0,0,0
1,5,43,0,0,0
1,4,91,0,1,1
0,2,418,0,1,1
1,2,272,0,1,1
1,2,19,0,0,0
0,3,83,0,0,0
0,5,473,0,1,1
1,4,267,0,1,1
0,2,130,0,0,1
1,3,272,0,1,1
0,1,477,0,1,1
1,3,110,0,1,1
0,2,238,0,1,1
0,5,323,0,1,1
0,5,85,0,0,1
0,5,467,0,1,1
1,4,459,0,1,1
0,2,188,0,1,1
1,1,442,0,1,1
1,2,168,0,1,1
1,2,337,0,1,1
1,3,176,0,1,1
1,3,57,0,0,0
1,3,335,0,1,1
0,2,109,0,0,1
1,5,425,0,1,1
0,4,377,0,1,1
1,4,42,0,0,0
0,2,465,0,1,1
1,4,215,0,1,1
0,7,48,0,0,0
1,4,203,0,1,1
0,3,339,0,1,1
0,3,115,0,0,1
1,3,243,0,1,1
0,4,366,0,1,1
0,2,450,0,1,1
0,5,232,0,1,1
1,4,376,0,1,1
0,4,424,0,1,1
1,4,430,0,1,1
1,5,401,0,1,1
1,2,462,0,1,1
0,5,399,0,1,1
1,4,65,0,0,0
1,4,12,0,0,1
1,4,426,0,1,1
1,5,371,0,1,1
0,4,91,0,0,1
0,4,293,0,1,1
1,3,68,0,1,1
0,4,451,0,1,1
